-0.14485408	-0.0046516624	0.17843798	0.04119152	-0.088391714	-0.02747915	-0.20146933	-0.07972629	-0.0949464	-0.033033	0.15656799	-0.024198107	-0.042099517	-0.07081672	-0.20879297	0.066126876
-0.22686218	-0.092533775	0.073349714	0.044805672	-0.023305912	-0.059442673	-0.18332563	-0.06893244	-0.12068792	-0.13779351	0.1408796	0.063290626	-0.05960857	0.04214347	-0.18770199	0.07055512
-0.19795077	-0.17983045	0.009961735	0.20216277	0.10669072	0.12161541	0.006275342	0.0927878	-0.22846547	-0.1763841	-0.013497678	0.14876573	-0.20190321	0.19479744	-0.06069843	-0.076559335
-0.16764611	-0.09859313	0.09527933	0.08073097	-0.041172624	-0.021094274	-0.16465433	-0.041757528	-0.1564363	-0.112134956	0.08547152	0.0030493976	-0.10332727	0.026031014	-0.18962619	0.072854176
-0.2221691	-0.06367243	0.06441552	0.12874696	0.062309317	0.05316548	-0.06990013	0.020393055	-0.13437991	-0.081427775	0.07026305	0.048981253	-0.13185456	0.043430142	-0.13210978	0.055010512
-0.13183108	0.016979117	0.08919876	-0.0097751375	-0.08992364	-0.09304952	-0.1836013	-0.08998135	-0.06901841	-0.041434523	0.13738064	0.021906681	0.07396254	-0.0705442	-0.16306667	0.043409348
-0.16125984	-0.0704195	0.08196826	0.16625305	0.11068317	0.058436874	-0.109019	0.024108253	-0.15567751	-0.15571311	0.05655102	0.07710401	-0.14466251	0.08327424	-0.12739302	-0.039640892
-0.21274549	-0.13704902	0.0751744	0.09531699	0.068733454	0.020297961	-0.050937995	-0.029652383	-0.19889237	-0.091570035	0.09798662	0.04957666	-0.14591642	0.081673	-0.090809666	-0.036773715
-0.24712501	-0.17939723	-0.03955637	0.17452496	0.16060284	0.0937784	0.024891986	0.065004155	-0.14944966	-0.14749254	-0.013355781	0.15885332	-0.15082502	0.13275845	0.031832796	-0.118330404
-0.16229081	-0.030511582	-0.046891462	0.10184667	0.061462756	-0.011167712	-0.01688998	0.020129196	-0.13875857	-0.075896725	0.01593123	0.13883823	-0.01661765	0.08403947	-0.048398852	-0.018926267
-0.035621468	0.100511976	0.12812172	-0.015174612	-0.07661585	-0.09637014	-0.19910243	-0.15415746	0.026091738	0.017937314	0.22042951	-0.0797513	0.10644235	-0.10097421	-0.19948035	0.1057325
-0.16715689	0.010664635	0.0002883301	0.063578375	-0.0031456966	-0.037284832	-0.06435692	0.015378924	-0.052296642	-0.04068359	0.1052989	0.07871236	-0.03678763	-0.015113026	-0.108305246	0.032720067
-0.025213867	0.1004027	0.1205129	-0.10475509	-0.05668872	-0.10821224	-0.12930197	-0.09110077	0.030170223	0.10133127	0.118514664	-0.09343146	0.09182913	-0.05125587	-0.19599147	0.09485461
-0.15558967	-0.14652488	-0.015133716	0.16277443	0.031569224	0.035093307	-0.04047133	0.005006881	-0.19732803	-0.14115392	0.019248845	0.11050882	-0.08090602	0.12028835	-0.100539416	-0.021446021
-0.16802813	-0.013777047	0.090164006	0.048146363	-0.060201626	-0.056420334	-0.2030371	-0.07626931	-0.10553657	-0.0029966622	0.13193658	-0.03127129	-0.046975635	-0.03455257	-0.18521175	0.036691885
-0.14508675	-0.09731275	0.037666116	0.0867709	0.032797433	0.006218004	-0.103233516	-0.07468082	-0.11613205	-0.053501528	0.084405124	0.030001385	-0.02866568	0.06568296	-0.083225906	0.0197692
-0.091013916	0.05097713	0.1293923	-0.07634229	-0.027958259	-0.034022834	-0.08615385	-0.09174782	0.06436476	0.060609784	0.087419115	-0.035849974	0.0048548505	-0.023286136	-0.11315351	0.0911254
-0.124255925	-0.021054212	0.05094843	0.024558824	-0.03955303	-0.07021475	-0.105125874	-0.1112667	-0.000910601	-0.015794728	0.15357192	-0.0074613253	0.027797068	-0.050734892	-0.11176008	0.045288946
-0.1630195	-0.032633744	0.013746701	0.08690938	-0.0053288355	0.010024968	-0.1266808	0.0045442902	-0.146552	-0.07490102	0.05619193	0.019746397	-0.0816872	0.013116279	-0.12599891	0.03941518
-0.15669371	-0.054448605	0.083271824	0.081563346	-0.062149223	-0.041905403	-0.072618514	-0.09125269	-0.03671016	-0.09590701	0.08237898	0.04581161	0.0034649319	-0.04139458	-0.1263703	0.045773007
0.06678189	0.12140359	0.11178852	-0.10012214	-0.14988959	-0.1569928	-0.20741872	-0.12514147	0.1357705	0.0740598	0.17359747	-0.045421466	0.08592748	-0.099512115	-0.13605137	0.110543706
-0.26254022	-0.23562059	-0.24774694	0.2354529	0.192305	0.17981924	0.19969097	0.24694215	-0.21623015	-0.28762355	-0.13407858	0.27795303	-0.21949019	0.26000813	0.18618879	-0.1910553
-0.117842965	0.0034438146	0.092954054	-0.00082726765	-0.021953272	-0.0033441705	-0.15746793	-0.052127667	-0.055350665	-0.027972149	0.07648103	-0.031654056	0.020593762	0.0013370473	-0.16301447	0.04399427
-0.18086722	-0.15742047	0.025432609	0.07309199	0.062089525	0.051662263	0.012711389	0.104157284	-0.12988384	-0.13955942	-0.020389207	0.08238867	-0.11147692	0.12094906	-0.05065637	-0.075370304
0.025461175	0.059258103	0.08203205	-0.11590784	-0.076318905	-0.10669605	-0.17603248	-0.12445961	0.059539083	0.022941614	0.17196526	-0.048970185	0.07715332	-0.06854973	-0.1507776	0.15567702
0.09830823	0.13349512	0.17616738	-0.14627928	-0.10984257	-0.169926	-0.21401808	-0.1937148	0.07716342	0.12122758	0.21000896	-0.07192062	0.076599784	-0.18023938	-0.14315113	0.088949695
